,SE,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,optimal_thr,mean_thr
352,352,0.6801412105560303,0.9786234498023987,1.1236543655395508,1.3366129398345947,2.1270456314086914,1.7675418853759766,1.383444905281067,1.2906901836395264,0.9597550630569458,0.8999101519584656,1.351318120956421,1.3496819734573364,1.1232036352157593,1.181199312210083,1.0704631805419922,0.9430691599845886,1.2898589372634888,0.7257385849952698,0.9747264385223389,1.0784183740615845,1.2747392654418945,1.496936321258545,1.0998605489730835,1.2937390804290771,1.0895171165466309,1.169588327407837,0.8704588413238525,1.246950626373291,0.959783673286438,1.0065946578979492,1.0006266832351685,1.1738717555999756,0.7985935211181641,1.0876059532165527,1.4552181959152222,1.1691936254501343,0.629169762134552,1.822951316833496,1.4801244735717773,1.317389726638794,1.0653157234191895,1.2022876739501953,1.0121196508407593,1.063307285308838,1.3142404556274414,1.4060194492340088,1.1893703937530518,1.0291860103607178,0.9532288312911987,1.2775766849517822,1.259490728378296,1.5444929599761963,1.5145108699798584,1.4788720607757568,1.0284576416015625,1.4377236366271973,1.1455440521240234,1.3397464752197266,0.9339923858642578,1.4243674278259277,0.6948723793029785,1.6476558446884155,1.5382955074310303,0.9364796280860901,1.431314468383789,1.7501808404922485,1.0505402088165283,0.8039372563362122,0.9532074928283691,1.32548189163208,0.8959493041038513,0.9657118320465088,0.8732270002365112,0.6003557443618774,1.0260274410247803,0.5810815095901489,1.2501258850097656,1.1404868364334106,0.30542346835136414,0.7651552557945251,0.8552823066711426,1.0634061098098755,0.9682166576385498,0.9780737161636353,0.9910011291503906,0.6305031776428223,1.1182363033294678,0.3173549175262451,1.1840097904205322,0.7781382203102112,1.1520562171936035,0.7684541940689087,0.9586012363433838,0.5047884583473206,0.5926766395568848,0.18371902406215668,1.6790162324905396,0.8283790349960327,0.7838202714920044,0.9221025109291077,1.0949120731651782
353,353,0.7312874794006348,0.5910352468490601,0.5748153924942017,0.6602973341941833,0.8511083126068115,0.9618178606033325,0.9243624210357666,1.247419834136963,0.8284413814544678,1.1303441524505615,1.376245141029358,1.3851110935211182,1.267627239227295,1.1321561336517334,0.951697587966919,0.9785398244857788,1.0097274780273438,1.0569114685058594,1.02874755859375,1.2046058177947998,1.296997308731079,1.195850133895874,1.154817819595337,1.5694737434387207,1.1144095659255981,1.3093183040618896,1.0499067306518555,1.1075072288513184,1.462047815322876,1.0987184047698975,1.4967682361602783,1.1471078395843506,1.1767549514770508,1.1970477104187012,1.0321698188781738,1.316989779472351,1.3883765935897827,1.0596483945846558,1.0331215858459473,0.997637152671814,1.2287497520446777,1.298039436340332,1.2380506992340088,1.0935099124908447,1.1135332584381104,1.3045086860656738,1.3328666687011719,0.9623549580574036,1.105108618736267,1.0751652717590332,1.2625876665115356,0.9522262215614319,1.5004441738128662,1.2664480209350586,1.3334667682647705,1.4065289497375488,1.3933099508285522,1.1124351024627686,1.264256238937378,1.4953744411468506,1.561058521270752,1.1344177722930908,1.186030626296997,1.479260802268982,1.3248770236968994,1.1687676906585693,1.3328046798706055,0.981173038482666,1.4555611610412598,1.0839152336120605,1.2377784252166748,1.1257582902908325,1.0417335033416748,0.9807137250900269,0.981824517250061,0.8551590442657471,0.8733229637145996,1.077299952507019,0.8075646162033081,0.9194657206535339,0.7808595895767212,0.40604445338249207,0.6708106994628906,0.8144826889038086,0.7030335068702698,0.6382907032966614,0.6503459811210632,1.0131700038909912,0.5170067548751831,1.123586654663086,1.036156415939331,0.7234309911727905,0.8027970790863037,0.7707201242446899,0.5990195274353027,0.5731267333030701,0.5202065706253052,0.613723635673523,0.7909075021743774,0.6575275659561157,1.0584966716170312
354,354,0.7628207206726074,0.9477977156639099,0.7660007476806641,0.9077483415603638,1.046159267425537,0.878523588180542,0.8922827243804932,1.3126020431518555,0.7753081321716309,0.7968798875808716,0.7308233976364136,1.0915237665176392,0.7984806299209595,0.7938580513000488,1.06296706199646,0.9927724599838257,0.8005378246307373,0.6930723190307617,1.0345642566680908,0.6636803150177002,1.5869927406311035,1.0231655836105347,1.2055902481079102,0.9330920577049255,1.6011393070220947,1.298170566558838,0.7728229761123657,1.4462358951568604,0.44868481159210205,1.1923707723617554,0.5976972579956055,0.8102254867553711,1.3948328495025635,0.6270506381988525,0.9806764125823975,0.9495217800140381,0.44483232498168945,1.0606865882873535,1.527491569519043,0.678489089012146,1.3248577117919922,0.850364625453949,0.9837694764137268,0.6461963057518005,0.6560263633728027,1.1744346618652344,0.7484307289123535,0.9709745645523071,1.1502233743667603,1.017742395401001,0.5100343823432922,0.9454782009124756,0.42796778678894043,0.4492410123348236,1.1648210287094116,1.1975374221801758,0.6504483819007874,0.9675557017326355,0.5510308146476746,0.7928194403648376,1.5516188144683838,0.9288636445999146,1.013679027557373,1.139885425567627,1.1323366165161133,0.9628288745880127,0.6324076652526855,0.4814561903476715,0.6641526818275452,1.3360174894332886,0.6661229729652405,0.9585174322128296,1.486515760421753,0.9571549892425537,0.905741810798645,1.0578255653381348,0.6602659821510315,0.7506192922592163,0.88959139585495,0.5035041570663452,1.3833155632019043,1.255599856376648,0.6127394437789917,1.7120933532714844,0.7050111889839172,1.0908087491989136,0.8329493999481201,0.9584413766860962,0.6005858182907104,1.2222310304641724,0.562448263168335,0.7232203483581543,1.2903659343719482,0.6988623738288879,0.747539758682251,0.665547251701355,0.5945576429367065,0.6013286113739014,1.2116315364837646,1.3041057586669922,0.9296061563491821
355,355,0.47664105892181396,0.48413556814193726,0.5993682742118835,0.7917518615722656,0.9788745045661926,1.24117910861969,1.1800332069396973,1.3152267932891846,1.49253511428833,1.2724968194961548,1.670961618423462,1.542892575263977,1.4787940979003906,1.8154079914093018,1.6638503074645996,1.928907871246338,1.887619972229004,1.9566388130187988,1.9712138175964355,2.094447135925293,2.0222198963165283,1.7167110443115234,2.1962103843688965,1.898494005203247,2.225454330444336,2.33787202835083,1.9617502689361572,2.1471762657165527,2.1482181549072266,2.076530933380127,1.7208670377731323,2.0326144695281982,2.262526750564575,2.0259952545166016,1.8995825052261353,1.9449946880340576,1.8240041732788086,1.9721362590789795,1.7735388278961182,1.794952630996704,1.7827486991882324,1.747100830078125,1.6988260746002197,1.6742196083068848,1.5400497913360596,1.6677334308624268,1.4968645572662354,1.5257534980773926,1.8896288871765137,1.8613166809082031,1.6322028636932373,1.5357017517089844,1.6671488285064697,1.728482723236084,1.9836010932922363,1.9615002870559692,2.23850154876709,2.0376834869384766,2.0478200912475586,1.9226140975952148,1.803354263305664,1.9073739051818848,2.0429580211639404,1.9257559776306152,1.8637769222259521,1.9474923610687256,1.8217898607254028,1.8963072299957275,1.948608160018921,2.0547447204589844,2.003830671310425,1.802964687347412,1.7457716464996338,1.8373510837554932,1.4662306308746338,1.3712568283081055,1.7234398126602173,1.459777593612671,1.4849268198013306,1.4776750802993774,1.4377923011779785,1.4532464742660522,1.441288948059082,1.447030782699585,1.4703214168548584,1.1654647588729858,1.6007227897644043,1.669005274772644,1.5705349445343018,1.4559605121612549,1.4771935939788818,1.3822078704833984,1.4755910634994507,1.5689648389816284,1.5425111055374146,1.3169174194335938,1.3601394891738892,1.6599825620651245,1.3945097923278809,1.4130096435546875,1.683521071076393
356,356,0.4950399398803711,0.45841360092163086,0.5878931283950806,0.8383407592773438,0.8303414583206177,1.059006690979004,1.1065510511398315,1.2167845964431763,1.3356542587280273,1.5649635791778564,1.8785552978515625,1.6142563819885254,1.500589370727539,1.4490416049957275,1.6458076238632202,1.812440276145935,1.806963562965393,1.9833955764770508,1.8851101398468018,1.828444242477417,1.8607795238494873,1.920839786529541,2.0250802040100098,1.865358591079712,1.9786078929901123,2.0799412727355957,2.0127410888671875,2.0885634422302246,2.103461742401123,2.2705798149108887,2.049017906188965,1.9376318454742432,2.087169885635376,1.913120150566101,1.8052175045013428,1.8633463382720947,1.628139853477478,1.9042134284973145,1.8885719776153564,1.7301597595214844,1.8431947231292725,2.088308811187744,1.8526288270950317,1.7495195865631104,1.7033212184906006,1.6988344192504883,1.6438250541687012,1.856107234954834,1.6785768270492554,1.8042325973510742,1.9844417572021484,1.9435546398162842,1.813920259475708,1.6176353693008423,1.8659641742706299,1.9277400970458984,1.9532198905944824,1.7960323095321655,1.8892881870269775,2.050902843475342,2.242436408996582,2.031787872314453,2.1356699466705322,2.213811159133911,2.200453996658325,2.279947519302368,2.0372304916381836,2.0646963119506836,1.8601683378219604,1.7804195880889893,1.8305137157440186,1.7500393390655518,1.9578137397766113,1.586053490638733,1.5306117534637451,1.7251031398773193,1.7781367301940918,1.7268892526626587,1.5027377605438232,1.6526169776916504,1.5740582942962646,1.5965538024902344,1.6753857135772705,1.570119023323059,1.4301451444625854,1.5161411762237549,1.3801474571228027,1.5262646675109863,1.4024630784988403,1.3874262571334839,1.341848611831665,1.2805588245391846,1.34995436668396,1.4202842712402344,1.5216842889785767,1.4053459167480469,1.4164589643478394,1.6566108465194702,1.6064631938934326,1.3663864135742188,1.6998282182216644
357,357,0.7324468493461609,0.9075522422790527,1.5677871704101562,1.0989775657653809,1.344041347503662,1.0609110593795776,1.027663230895996,1.1942291259765625,1.0618648529052734,1.376664161682129,1.6001334190368652,1.4012330770492554,0.9760020971298218,0.9173859357833862,1.4339698553085327,1.1284066438674927,0.7520890235900879,1.0941715240478516,1.7978253364562988,1.3095649480819702,1.4882456064224243,0.8408993482589722,1.1326404809951782,0.9341028928756714,1.194958209991455,1.3750821352005005,1.5276594161987305,1.2545312643051147,1.1777853965759277,0.8803756237030029,1.0132670402526855,1.7529282569885254,1.2524547576904297,1.5380680561065674,0.9440861940383911,0.7801086902618408,1.184350609779358,0.9470489025115967,1.2597793340682983,0.7973310351371765,0.8555535078048706,1.2295492887496948,1.0501303672790527,0.595893144607544,1.4489295482635498,0.7550410032272339,0.8255467414855957,1.0335259437561035,1.0088298320770264,1.1016881465911865,1.5127499103546143,0.6238695383071899,0.6651726961135864,0.5762798190116882,0.7079613208770752,1.1424866914749146,0.8384370803833008,1.1665058135986328,1.4321060180664062,0.6324197053909302,1.0522915124893188,1.117863416671753,1.8443694114685059,1.1972529888153076,1.2447993755340576,1.0790791511535645,1.4420875310897827,0.7184459567070007,0.4340706467628479,0.9712464809417725,1.1531565189361572,1.0937925577163696,0.6129834055900574,1.476351261138916,1.3813165426254272,0.6368481516838074,0.5955662727355957,0.6887938976287842,1.0509482622146606,0.9237134456634521,1.0720584392547607,0.5241624116897583,0.8612579703330994,0.7186604142189026,0.39257341623306274,0.5506860017776489,1.080536127090454,0.7700692415237427,1.1441233158111572,1.0048680305480957,1.0379903316497803,1.0325534343719482,0.7199375629425049,1.0884809494018555,1.0296539068222046,0.8839007616043091,0.47418493032455444,0.966281533241272,0.961604118347168,1.1410632133483887,1.0443092173337936
358,358,0.610315203666687,0.8799517750740051,0.9013669490814209,1.1389358043670654,1.5409417152404785,1.110172152519226,1.5903913974761963,1.4037761688232422,1.6002106666564941,1.65813410282135,1.2450652122497559,1.3489166498184204,1.499711275100708,1.2093442678451538,1.2582385540008545,0.9828394651412964,1.069260835647583,1.5220907926559448,1.074428677558899,1.7846920490264893,1.325770616531372,1.75140380859375,1.3681905269622803,1.444506049156189,1.1810120344161987,1.632561445236206,1.4733763933181763,1.1784024238586426,1.4157094955444336,1.7047091722488403,1.175946593284607,1.2596824169158936,1.651775598526001,1.005021572113037,1.0216548442840576,1.4200472831726074,0.8935960531234741,1.7039283514022827,0.6930162310600281,1.1529836654663086,0.6839940547943115,0.9156481623649597,1.0440640449523926,0.8099499940872192,0.8515006899833679,1.2401926517486572,0.7613824605941772,1.0179862976074219,0.8125917911529541,1.2494492530822754,1.1651573181152344,1.0142700672149658,0.8717473745346069,0.9640339612960815,0.985662579536438,1.2096296548843384,1.3422250747680664,0.8259018659591675,1.1128162145614624,0.6175481677055359,0.909244954586029,1.0674920082092285,1.2261630296707153,1.5744376182556152,1.1588572263717651,0.8551994562149048,1.4015212059020996,0.7134449481964111,1.137138843536377,1.4560285806655884,0.7728046178817749,0.7643036842346191,0.9008737802505493,1.0747079849243164,1.3907699584960938,1.030956506729126,1.3398830890655518,0.8651341199874878,0.37079721689224243,0.9541761875152588,0.9252682328224182,0.8247140645980835,0.6578529477119446,0.6341224312782288,0.9990798234939575,1.2456817626953125,0.9203062653541565,1.1438279151916504,0.37841153144836426,1.5086350440979004,0.7460629940032959,0.5175224542617798,0.9690408706665039,1.0547846555709839,1.0604274272918701,0.6311514377593994,0.7033247947692871,1.2595152854919434,1.077078104019165,0.8476783037185669,1.1044625133275985
359,359,0.4468874931335449,0.46370643377304077,0.7759717702865601,0.8372960090637207,1.0925744771957397,1.029577612876892,0.8300167322158813,1.1864521503448486,1.1331188678741455,1.2447936534881592,1.5280375480651855,1.415547251701355,1.7208789587020874,1.537548542022705,1.3996260166168213,1.4322054386138916,1.4836617708206177,1.7450555562973022,1.6660597324371338,2.1326866149902344,1.8310550451278687,1.5777616500854492,1.8660929203033447,1.8304383754730225,1.8480260372161865,2.014141082763672,1.9789308309555054,1.8966865539550781,1.9125864505767822,2.2283718585968018,2.1442246437072754,1.8664017915725708,2.047717571258545,1.8862926959991455,2.0889225006103516,2.029128074645996,1.911155104637146,1.9587844610214233,1.879075527191162,1.816965103149414,1.67507004737854,1.7567551136016846,1.5287728309631348,1.7053141593933105,1.567958116531372,1.5513538122177124,1.6818159818649292,1.664889931678772,1.8030813932418823,1.7365971803665161,1.716086745262146,1.743344783782959,2.0636606216430664,1.70364248752594,1.8025213479995728,1.770942211151123,1.9265727996826172,1.7727773189544678,1.8349089622497559,1.8011493682861328,1.9411261081695557,1.7384624481201172,1.760909080505371,1.9962996244430542,1.9110329151153564,1.767805814743042,1.6812620162963867,1.966597557067871,1.7562997341156006,2.163971424102783,2.3955416679382324,1.9868557453155518,1.7835538387298584,1.6756572723388672,1.8837323188781738,1.7375445365905762,1.9897785186767578,1.7399852275848389,1.4114601612091064,1.5484836101531982,1.8123966455459595,1.5287009477615356,1.6905009746551514,1.5661046504974365,1.5677530765533447,1.4012693166732788,1.6159312725067139,1.533478021621704,1.4788726568222046,1.7770416736602783,1.4921717643737793,1.5714874267578125,1.3554859161376953,1.3682581186294556,1.413059949874878,1.151669979095459,1.0960216522216797,1.4693151712417603,1.5127506256103516,1.2431128025054932,1.6500341838598251
360,360,0.5870370864868164,0.7926740050315857,0.9553529024124146,1.2303625345230103,1.4900915622711182,1.5814783573150635,1.3389310836791992,1.4414265155792236,1.6000514030456543,1.5346916913986206,1.4335445165634155,1.232373833656311,1.1101717948913574,1.2623963356018066,1.1833434104919434,1.3841116428375244,1.2715144157409668,1.1427432298660278,1.1557316780090332,1.5369510650634766,1.908189058303833,0.9438598155975342,1.3940398693084717,1.2610371112823486,1.4783858060836792,1.0820424556732178,1.5155233144760132,1.2839365005493164,1.2855939865112305,1.0610692501068115,1.433781623840332,1.1808291673660278,1.2292873859405518,1.4242486953735352,1.1460041999816895,1.2507717609405518,1.299665927886963,1.1770689487457275,0.7281558513641357,1.1564842462539673,1.3024253845214844,0.9454039931297302,1.1269876956939697,1.2858309745788574,0.7231894731521606,1.027632474899292,0.9934583902359009,0.7640942335128784,1.1022019386291504,0.9724950790405273,1.3487942218780518,1.25736665725708,1.113509178161621,0.6236288547515869,1.015363335609436,1.061971664428711,0.95653235912323,1.2541391849517822,0.8745195865631104,1.1078736782073975,1.4006279706954956,1.182831048965454,1.3143701553344727,1.3917603492736816,1.2664928436279297,1.4956955909729004,0.9365916848182678,1.0199989080429077,0.6668970584869385,1.4789053201675415,0.9907689094543457,1.3909434080123901,0.5436649322509766,0.6690938472747803,0.9784855842590332,1.1309794187545776,1.1349077224731445,0.694828987121582,0.6326121687889099,0.6692312955856323,1.0133614540100098,0.6259890794754028,0.7396084070205688,0.92323899269104,0.8161641359329224,1.3419411182403564,0.559504508972168,0.8241705894470215,0.6756748557090759,0.9265538454055786,0.9024351835250854,0.5169918537139893,0.7924402952194214,0.9919407367706299,0.62060546875,0.7937531471252441,0.6314194202423096,0.7891668081283569,0.8207930326461792,0.65840744972229,1.0831621998548508
361,361,0.6669223308563232,0.7077937126159668,0.7806981205940247,1.0923011302947998,1.3308157920837402,0.9822759628295898,1.653876543045044,1.2867255210876465,1.2909753322601318,1.3898617029190063,1.5691118240356445,1.3448578119277954,1.1647446155548096,1.5167239904403687,1.6554512977600098,1.4210635423660278,1.223990559577942,1.7380475997924805,0.919491708278656,1.3323619365692139,1.3929243087768555,1.1205381155014038,0.9805310964584351,1.2134636640548706,1.2249534130096436,1.2702267169952393,1.2287368774414062,1.3136032819747925,1.0734542608261108,1.412060022354126,1.384880781173706,1.8250856399536133,1.5403705835342407,1.0358000993728638,1.4522104263305664,1.2532929182052612,1.1674762964248657,1.0526361465454102,1.251189112663269,0.9778987169265747,1.3702504634857178,0.5760223269462585,1.1262547969818115,0.744525671005249,0.7990637421607971,1.465306282043457,0.9732154011726379,0.785560131072998,0.8116454482078552,0.8186371326446533,1.3729333877563477,1.1374878883361816,0.9096723794937134,0.9997488260269165,1.412795066833496,0.8266776204109192,0.9133567214012146,1.342200756072998,0.8601926565170288,0.9744747877120972,0.7978766560554504,1.105187177658081,1.3253190517425537,1.0461654663085938,1.5094799995422363,1.904294490814209,1.2965571880340576,1.2527594566345215,1.0777027606964111,1.1400691270828247,1.379065990447998,1.4288748502731323,0.9478652477264404,0.5906083583831787,1.0260392427444458,1.0960516929626465,0.8516104221343994,1.036665678024292,0.9764978289604187,0.8432999849319458,0.6039574146270752,0.755782961845398,0.32470160722732544,0.8011997938156128,0.9347903728485107,0.5594826936721802,0.8960354328155518,0.8569628596305847,0.9904642105102539,1.1353166103363037,0.9206316471099854,0.894208550453186,0.7993065714836121,0.9991377592086792,1.0190387964248657,0.9889681339263916,1.0731841325759888,0.9705520868301392,0.4501199722290039,0.959166407585144,1.1002444368600846
362,362,0.6164150238037109,0.7966010570526123,0.8598629236221313,0.9056549072265625,0.7758677005767822,1.0125093460083008,0.8778812885284424,1.0492445230484009,1.4009487628936768,1.39128839969635,0.8490186929702759,0.7848012447357178,0.6978658437728882,0.7764491438865662,1.1335246562957764,0.7339643239974976,1.0565263032913208,0.8294790387153625,0.9566495418548584,0.7929614782333374,0.982927680015564,1.044435739517212,0.38078317046165466,0.7585021257400513,0.961240291595459,0.7956799268722534,1.1275734901428223,1.3923699855804443,0.6007806658744812,0.6531826257705688,0.75812828540802,0.5593888759613037,0.5996506810188293,0.8438886404037476,1.022230863571167,0.5023149251937866,0.8566410541534424,0.4013574719429016,0.6846810579299927,1.1136119365692139,0.6679415106773376,0.41363227367401123,0.85667884349823,1.644073724746704,0.506162703037262,1.282655954360962,0.443051815032959,0.5060348510742188,0.8328709602355957,1.4449715614318848,0.4205463230609894,0.9509865045547485,0.44307416677474976,1.1941895484924316,0.4005667567253113,1.36751127243042,0.6567134857177734,0.8154463768005371,0.5444226264953613,0.6666033267974854,0.9714087247848511,1.45221745967865,1.0967607498168945,1.4393095970153809,1.1288833618164062,0.8633725643157959,1.1753623485565186,1.121907114982605,0.588269829750061,0.5888718366622925,0.688930869102478,0.6140172481536865,0.6808468103408813,0.7310690879821777,0.9668313264846802,0.33698707818984985,0.7431988716125488,0.35491612553596497,1.3071789741516113,1.1373809576034546,0.5337926149368286,0.40642112493515015,0.6331555843353271,0.2526031732559204,0.8135128617286682,0.59306800365448,0.9410675764083862,0.8161063194274902,0.7705788612365723,0.802148699760437,0.9631448984146118,0.34327924251556396,0.9233657717704773,0.7231749296188354,0.8482438921928406,0.7785483598709106,0.40996769070625305,0.5590125918388367,1.094305396080017,0.39454877376556396,0.8198278558254242
363,363,0.4132500886917114,0.56943678855896,0.5704147219657898,0.6793107986450195,0.7407862544059753,1.1030386686325073,1.147792100906372,1.391770601272583,1.3369152545928955,1.695883870124817,1.9674625396728516,1.640290379524231,1.8368147611618042,1.6793501377105713,1.646048903465271,1.7237913608551025,1.9593626260757446,1.839205265045166,2.0222811698913574,1.7596306800842285,1.97719407081604,2.0228278636932373,2.1176977157592773,2.1673998832702637,2.1665234565734863,2.1267123222351074,2.4716484546661377,2.021251678466797,2.239130735397339,1.9910551309585571,2.128915548324585,2.172832489013672,2.283169746398926,2.4129750728607178,2.175295352935791,2.0570998191833496,2.072314500808716,2.1858785152435303,2.0262186527252197,2.134918451309204,1.7879750728607178,2.019594192504883,1.8401262760162354,1.6887129545211792,1.7895731925964355,1.7716379165649414,1.7833621501922607,1.5484120845794678,1.811229944229126,1.928194284439087,2.010317325592041,1.8172361850738525,1.8717567920684814,2.036757469177246,1.9656894207000732,1.8933603763580322,1.7061245441436768,1.7997280359268188,1.8095901012420654,1.8320412635803223,2.1131997108459473,2.165188789367676,2.2174625396728516,2.2458484172821045,2.039262533187866,2.0521669387817383,1.9752920866012573,1.6875720024108887,2.017489433288574,1.9528487920761108,1.86720871925354,1.7579703330993652,1.9643250703811646,1.8439435958862305,1.6911319494247437,1.7462953329086304,1.5562984943389893,1.3537085056304932,1.5370138883590698,1.5524754524230957,1.4277422428131104,1.5767461061477661,1.6395782232284546,1.5296759605407715,1.7663612365722656,1.4331550598144531,1.2211894989013672,1.4437265396118164,1.507880687713623,1.5186645984649658,1.5361714363098145,1.4714587926864624,1.760315179824829,1.6539276838302612,1.6180236339569092,1.5303051471710205,1.502920150756836,1.481593370437622,1.4322865009307861,1.5453078746795654,1.753190485239029
364,364,0.45347344875335693,0.46034735441207886,0.595632791519165,0.7274160385131836,0.875076174736023,0.9047390222549438,1.0502235889434814,1.1110749244689941,1.5960981845855713,1.3161944150924683,1.3420487642288208,1.4578371047973633,1.6549408435821533,1.2738652229309082,1.6548882722854614,1.7540924549102783,1.5376588106155396,1.5654067993164062,1.6705701351165771,1.618804693222046,1.823108434677124,1.7451460361480713,1.81089186668396,1.585233449935913,2.0084383487701416,1.7713711261749268,1.9751214981079102,1.9796953201293945,1.9915865659713745,2.0087687969207764,2.0440123081207275,1.8555352687835693,1.8155232667922974,1.8296294212341309,1.6738336086273193,1.9721031188964844,1.905470371246338,1.858139157295227,1.482111930847168,1.5978648662567139,1.4616057872772217,1.756467580795288,1.5460803508758545,1.709099292755127,1.2113299369812012,1.422240972518921,1.5999680757522583,1.7155722379684448,1.5972514152526855,1.7336599826812744,1.8608694076538086,1.632767915725708,1.704337239265442,1.6301246881484985,1.9445288181304932,1.4885591268539429,1.817113995552063,1.9225568771362305,2.123781442642212,1.8598284721374512,2.001464605331421,2.154467821121216,2.3152904510498047,2.2000246047973633,2.323592185974121,2.0600013732910156,1.9965105056762695,1.9597675800323486,1.8159822225570679,1.8941760063171387,1.8929680585861206,1.6115466356277466,1.5416569709777832,1.5817232131958008,1.5981462001800537,1.6612259149551392,1.7144453525543213,1.4424962997436523,1.482358455657959,1.4479615688323975,1.2703864574432373,1.4986903667449951,1.7587292194366455,1.452005386352539,1.669173002243042,1.3824126720428467,1.384800672531128,1.5396026372909546,1.5429346561431885,1.4771121740341187,1.3872766494750977,1.4839833974838257,1.3465640544891357,1.407540202140808,1.4292612075805664,1.5704345703125,1.354792594909668,1.3608686923980713,1.2526681423187256,1.2590136528015137,1.6061577385663985
365,365,0.7169166803359985,0.7466278076171875,1.117376685142517,0.7564486265182495,0.9332748055458069,1.0452046394348145,1.100475549697876,0.804552435874939,0.7907065153121948,1.0183706283569336,0.7903777360916138,0.6441125869750977,0.7194669842720032,1.1783447265625,1.3375483751296997,1.2012884616851807,1.0925309658050537,0.6825742721557617,1.1626205444335938,1.0102839469909668,1.1063859462738037,0.8881698846817017,0.6214554309844971,0.8680751323699951,0.7515605092048645,0.8247472047805786,0.8754271864891052,1.0359790325164795,1.3162105083465576,1.1054224967956543,0.8262484073638916,1.3719170093536377,0.6377265453338623,1.1415302753448486,0.6246949434280396,1.0390069484710693,1.173405408859253,0.7089137434959412,0.4931473135948181,0.9683544635772705,0.7293109893798828,0.7517051696777344,0.42143553495407104,0.7671427726745605,1.2154674530029297,0.6392865180969238,1.3423978090286255,0.8170857429504395,0.5826029777526855,1.2021129131317139,0.5902430415153503,1.1045258045196533,0.43370604515075684,1.3136353492736816,1.3549623489379883,0.7977792024612427,1.1344263553619385,1.4603118896484375,1.039925217628479,0.5232350826263428,1.088221788406372,0.7252726554870605,1.1645933389663696,1.2692668437957764,0.5176048278808594,1.2937394380569458,0.6002272367477417,1.0976784229278564,1.156296730041504,0.8718084096908569,0.7531859278678894,1.4013941287994385,1.1418306827545166,0.42610323429107666,0.9309393167495728,0.8963019847869873,0.7022899985313416,0.9543436765670776,0.9711394309997559,0.42320117354393005,1.6840229034423828,0.6558317542076111,0.46447986364364624,0.9981597065925598,1.0566096305847168,0.8227977156639099,0.9516687393188477,0.6104608774185181,0.7218497395515442,0.2802448570728302,1.16812264919281,0.9604612588882446,0.4856058359146118,0.9054213166236877,1.7474548816680908,0.6628620624542236,1.2994033098220825,1.0614030361175537,0.39490991830825806,1.0412570238113403,0.9180724591016769
